date,wilaya_code,Hypertension,Diabète_type_2,Obésité,Asthme,Cancer_du_poumon,Cancer_du_sein,Cancer_de_la_prostate,Maladie_cardiovasculaire
2023-02-01,12,143519,105474,96405,91247,61050,44282,40889,93952
2023-02-01,13,105796,75788,70338,58282,41480,32458,32264,64126
2023-02-01,14,106078,76930,70330,64620,41412,33563,32921,68330
2023-02-01,15,103669,75671,74510,65340,40353,33121,34178,63070
2023-02-01,16,141039,103388,94662,92793,57463,43784,42993,87594
2023-02-01,17,149755,103238,94055,90998,57577,42057,42661,94127
2023-02-01,18,103374,72885,68057,64584,40164,35361,34777,63208
2023-02-01,19,142601,108670,97901,87929,55903,43682,39962,86603
2023-02-01,20,102512,78319,69948,59055,40606,32066,30720,65557
2023-02-01,21,102625,74508,74626,64060,39976,30586,30530,58926
2023-02-01,22,149213,105987,96945,88417,57599,40359,40150,88405
2023-02-01,23,153051,102255,101422,84728,59193,40714,42677,91040
2023-02-01,24,101354,73582,72581,64459,41933,32942,31645,64838
2023-02-01,25,135607,104077,96336,88687,58246,41498,42832,90181
2023-02-01,26,101247,73994,70570,58045,40058,32998,32492,66484
2023-02-01,27,98178,72749,69690,65017,41721,32664,30435,66558
2023-02-01,28,102845,78802,71498,62969,41045,33846,31409,65958
2023-02-01,29,102950,77926,71910,59781,40195,32561,31304,67721
2023-02-01,30,104951,75948,70527,62024,41813,33511,32594,63775
2023-02-01,31,147270,104132,96020,88161,59833,41615,40174,85649
2023-02-01,32,56478,40498,39645,33963,25845,22965,21765,34798
2023-02-01,33,58085,42616,38085,34806,25429,23817,22256,36945
2023-02-01,34,98759,73379,73820,63934,41588,33860,30675,62149
2023-02-01,35,55113,42690,41272,34353,26185,23213,23000,34058
2023-02-01,36,56025,41831,38081,33820,26898,23170,22707,34721
2023-02-01,37,55661,44819,41032,35061,27863,22022,21246,35671
2023-02-01,38,56323,42129,37335,33042,26849,23388,21254,35701
2023-02-01,39,99709,76053,70773,62775,42371,33545,31458,63126
2023-02-01,40,110154,79629,74521,65105,38565,33693,32926,61891
2023-02-01,41,104213,74141,67148,59887,42795,32118,31008,61732
2023-02-01,42,56884,42334,36003,35775,26849,22788,22735,37649
2023-02-01,43,56575,41443,38405,35526,26692,23778,22089,36794
2023-02-01,44,58546,39496,38978,36549,25773,22985,21455,35720
2023-02-01,45,58867,40303,40404,35155,26564,22066,22284,34154
2023-02-01,46,58826,39919,39675,35088,25677,22808,21746,36583
2023-02-01,47,100377,80929,68952,64390,42334,33838,30470,61804
2023-02-01,48,100701,73500,71007,63865,43300,32365,32599,62751
2023-02-01,49,57849,44308,38433,36391,26019,21857,22847,36923
2023-02-01,50,56272,39303,38535,35808,25785,23398,23003,34440
2023-02-01,51,56219,44661,40594,34446,25932,23661,21796,35385
2023-02-01,52,56956,43665,37953,33693,26406,23070,22350,34775
2023-02-01,53,56251,42435,38692,35416,25397,22934,22176,37962
2023-02-01,54,56072,40121,37970,36031,25406,22547,23473,35326
2023-02-01,55,57090,44343,39675,34930,26086,23279,22307,34481
2023-02-01,56,56931,40622,39097,36765,27027,23532,22558,32015
2023-02-01,57,57073,43581,41432,33672,25179,22235,22173,36058
2023-02-01,58,57751,43957,38232,34087,24714,23190,22489,34463
2023-03-01,1,54294,41934,36847,33366,26105,23417,23314,33526
2023-03-01,2,92711,72817,69343,56381,39776,34880,32069,59420
2023-03-01,3,90994,83569,64979,60625,40758,33925,30355,59684
2023-03-01,4,132568,105292,87620,79380,56905,42135,41531,77958
2023-03-01,5,132005,108428,89503,81429,57254,41930,41642,84282
2023-03-01,6,91428,78008,62733,57404,39145,34341,32287,62967
2023-03-01,7,122691,100205,92547,82593,54770,42896,41454,79937
2023-03-01,8,54778,42747,36289,31379,26399,24231,23026,32223
2023-03-01,9,128696,108042,84599,86518,56194,43036,42651,80253
2023-03-01,10,95035,75427,62809,58571,42790,33599,30241,56091
2023-03-01,11,52588,40313,35128,34094,25920,22106,21291,30463
2023-03-01,12,128784,107411,82311,78953,57988,41482,40037,76050
2023-03-01,13,91912,69647,63010,57309,42810,35510,31482,56274
2023-03-01,14,86999,74952,66448,55575,41372,32777,31831,56641
2023-03-01,15,95700,71756,64257,57230,38418,32375,34334,60432
2023-03-01,16,130110,107851,87183,75397,59133,42097,43178,82368
2023-03-01,17,128146,103501,86957,80057,57485,44853,39681,79926
2023-03-01,18,92423,73296,62074,59462,35171,35214,31028,61419
2023-03-01,19,130558,107005,91047,80498,56898,42630,39851,81273
2023-03-01,20,87682,73289,66229,57446,40379,33259,32464,61767
2023-03-01,21,89874,74263,65427,59334,43127,31223,30541,59207
2023-03-01,22,128355,111153,93036,77316,57402,42877,37775,84970
2023-03-01,23,124214,106369,90481,86993,54752,43041,41571,83908
2023-03-01,24,93342,76346,66890,55227,39881,35564,32443,55445
2023-03-01,25,118795,106696,91390,77147,57274,41390,40519,83578
2023-03-01,26,95817,77935,66443,57699,42149,31632,33133,56740
2023-03-01,27,95328,73250,58501,60017,41115,32645,32940,59115
2023-03-01,28,95692,75240,62924,59474,42025,33645,31973,60452
2023-03-01,29,90651,73491,63237,58248,40029,33532,32806,58713
2023-03-01,30,95498,75712,61723,54776,39327,31575,33773,57524
2023-03-01,31,122283,104245,90279,81580,56644,41656,38692,76078
2023-03-01,32,50642,41442,35782,31938,26132,22732,22119,33232
2023-03-01,33,54016,40673,35138,32948,24900,22221,21821,31971
2023-03-01,34,95472,75506,69444,57951,39998,33234,31385,56187
2023-03-01,35,55797,40432,36370,32703,25965,22328,23025,32376
2023-03-01,36,50314,41748,36632,33392,25570,23537,23106,29745
2023-03-01,37,52389,41807,38246,32107,26718,22670,22046,32063
2023-03-01,38,52207,40803,35446,30536,25793,22908,22293,34317
2023-03-01,39,91925,74666,60530,54582,42008,31505,32719,60719
2023-03-01,40,95279,80338,63885,61034,42130,33836,33153,58205
2023-03-01,41,88970,75854,65259,59845,41838,32741,30754,60368
2023-03-01,42,51068,42096,35639,31507,26045,23134,21559,31750
2023-03-01,43,48833,42263,36236,31439,25553,22639,21467,32487
2023-03-01,44,53447,42326,35939,33739,26071,23525,20602,33986
2023-03-01,45,50248,44177,34998,31907,26275,22575,23118,32065
2023-03-01,46,51650,43566,36070,32784,24196,23281,23173,34062
2023-03-01,47,92809,80356,59994,55669,41100,33752,30694,59328
2023-03-01,48,90227,74877,60509,58019,39712,34765,30418,57622
2023-03-01,49,51542,43351,35922,32280,25085,22925,22574,32155
2023-03-01,50,52390,45437,36180,31593,25711,22398,22311,30998
2023-03-01,51,50319,39249,33312,32840,26689,23256,22251,32299
2023-03-01,52,51048,42130,35873,33776,25751,22227,22152,29517
2023-03-01,53,52176,43390,32651,30312,26297,23071,22151,33121
2023-03-01,54,51580,45461,38235,34989,24956,22158,22611,32699
2023-03-01,55,51247,42765,34699,31323,25168,23205,22263,30986
2023-03-01,56,53433,45319,37126,32742,26989,24072,21776,31531
2023-03-01,57,51983,40051,37235,30924,24941,23335,22070,33403
2023-03-01,58,50268,44290,35368,32653,27134,24135,22332,31019
2023-04-01,1,47937,43172,30113,30168,26230,23931,22616,29727
2023-04-01,2,84662,74402,57032,52143,43536,33451,32670,54003
2023-04-01,3,86273,77640,58265,54576,38333,33525,31240,50915
2023-04-01,4,111967,108177,83375,71719,56684,41041,45497,70522
2023-04-01,5,112616,105162,82478,73625,60518,41102,41796,73672
2023-04-01,6,85163,77278,61684,52306,43778,33659,31778,50395
2023-04-01,7,116804,108264,81813,73568,56884,43878,42188,67292
2023-04-01,8,45567,40657,32523,28909,25338,22958,22349,29781
2023-04-01,9,115493,109293,79682,73474,59892,44692,37101,82434
2023-04-01,10,85288,77267,60661,51804,40554,33533,33880,51875
2023-04-01,11,45100,42389,30609,29706,24971,23150,22959,29043
2023-04-01,12,115450,107965,80659,71709,56094,43806,40944,72691
2023-04-01,13,78479,77132,58705,58480,39700,32220,31696,51729
2023-04-01,14,84844,73106,56758,50441,39694,32803,33027,50821
2023-04-01,15,84952,76149,55151,52655,41536,33240,32498,56441
2023-04-01,16,104926,107301,80301,72847,59087,43532,41305,76836
2023-04-01,17,115051,108266,80745,75055,56746,45198,41742,69468
2023-04-01,18,83008,72095,59425,51551,41040,35161,33131,52859
2023-04-01,19,119829,111089,87442,72265,59215,38987,39399,70863
2023-04-01,20,88280,77809,58992,51979,41096,34384,33150,53050
2023-04-01,21,81625,76862,58829,52495,40228,34082,32386,52941
2023-04-01,22,112904,102429,89181,72994,57403,41731,42088,70305
2023-04-01,23,112943,109247,79420,77982,56541,40421,40401,73875
2023-04-01,24,84062,73423,60604,52573,43675,31384,31540,50522
2023-04-01,25,121451,108811,79490,77017,52997,42173,38541,75581
2023-04-01,26,86638,76108,59315,52965,40490,33702,32054,51188
2023-04-01,27,85999,73533,57343,50208,40489,31799,34285,53183
2023-04-01,28,87825,74493,54997,53396,42867,33698,32124,53195
2023-04-01,29,87501,72711,61089,51803,37762,33049,30560,55917
2023-04-01,30,83029,78592,57693,52041,42602,33290,33363,57872
2023-04-01,31,108490,105013,78136,72819,56193,41695,39496,71610
2023-04-01,32,46697,38430,31586,28115,26605,23162,21949,30637
2023-04-01,33,47263,42359,32604,29512,24996,22935,22160,29391
2023-04-01,34,83423,74882,57576,52224,40310,34361,31344,55812
2023-04-01,35,43471,40272,31641,30701,27443,23593,21850,28836
2023-04-01,36,48503,39565,34703,29378,25957,23546,21977,31561
2023-04-01,37,44867,42879,31343,29897,26310,22428,22763,29122
2023-04-01,38,47954,43573,30779,28736,24842,24342,22486,28748
2023-04-01,39,82190,75615,59395,49598,41742,33409,32236,50126
2023-04-01,40,83952,75570,58046,49296,40768,33177,33671,53907
2023-04-01,41,87287,74749,59039,52296,39506,35328,31422,52663
2023-04-01,42,48991,40908,31146,31002,25200,23379,22164,29838
2023-04-01,43,45996,43149,33047,27978,26243,23350,22683,30589
2023-04-01,44,47012,42350,31751,28473,24690,23478,22500,29970
2023-04-01,45,46515,42253,30275,28835,26329,22718,20598,29085
2023-04-01,46,44422,39782,33791,29336,25665,23056,22592,28880
2023-04-01,47,93434,74177,60278,54051,41246,32579,34182,50035
2023-04-01,48,87436,78954,58080,55252,41331,33295,33594,50430
2023-04-01,49,46046,40533,31842,31137,24934,23673,22556,29021
2023-04-01,50,47443,41603,32157,28167,25592,22968,22664,29318
2023-04-01,51,47876,39658,31788,28584,25734,22959,23363,30440
2023-04-01,52,46799,43178,33322,29767,25992,22599,22110,29124
2023-04-01,53,47883,39200,30128,28461,26916,23565,23870,29144
2023-04-01,54,46486,43672,35140,28670,24772,23229,22487,28966
2023-04-01,55,49789,44450,33567,29735,25342,22884,22160,29906
2023-04-01,56,46912,42374,31555,30644,25316,22712,22550,30210
2023-04-01,57,47024,41895,33717,29427,25718,22667,23099,31317
2023-04-01,58,45359,42380,34018,28537,24750,23543,21858,27683
2023-05-01,1,44963,43498,29159,23381,24766,22469,22701,25029
2023-05-01,2,83679,77723,53367,41104,39414,33278,32672,48008
2023-05-01,3,87168,76394,48962,42480,39917,34780,32723,47098
2023-05-01,4,115067,104578,71072,58391,57982,43394,40338,66095
2023-05-01,5,109096,108192,74605,57970,58830,40572,41488,66626
2023-05-01,6,86759,82657,51705,39815,40462,33840,33340,48501
2023-05-01,7,107196,107951,71833,54515,59855,41389,39829,64213
2023-05-01,8,47831,44216,28422,24046,25888,21616,22891,26251
2023-05-01,9,119067,107516,69494,58083,60356,42399,41711,64121
2023-05-01,10,84645,77003,54197,42802,40799,33537,30946,44856
2023-05-01,11,45939,42267,28856,24069,27330,23075,21952,24529
2023-05-01,12,121179,105878,69241,56666,58262,42248,42641,64836
2023-05-01,13,86398,76822,54004,44156,41735,35818,32122,45516
2023-05-01,14,81415,78885,50408,39404,41463,31316,32211,49360
2023-05-01,15,84669,77084,49814,40457,41248,33063,30414,47225
2023-05-01,16,115428,102059,75779,59434,50081,44358,37838,69345
2023-05-01,17,119728,100338,73870,57955,55242,40601,39221,64251
2023-05-01,18,87207,74636,52789,43568,41005,31348,30553,48655
2023-05-01,19,114920,103183,69170,56381,56161,44362,41588,64574
2023-05-01,20,82272,74517,48638,41855,41170,32990,31917,47763
2023-05-01,21,83392,77555,53338,41921,39581,32302,30739,44390
2023-05-01,22,119935,101522,71877,60208,60139,41225,40968,67367
2023-05-01,23,122839,103381,74823,57503,56569,43740,41219,62602
2023-05-01,24,84536,74337,53415,43021,39623,32815,30200,46048
2023-05-01,25,115684,111757,70558,58630,57536,40070,41858,61509
2023-05-01,26,81281,76629,54527,42585,41034,33679,34881,45320
2023-05-01,27,87206,73655,53409,42780,40553,32621,32031,48397
2023-05-01,28,86012,76817,55084,42427,41941,34102,31319,47262
2023-05-01,29,83717,75722,51182,41346,40187,31268,31841,47949
2023-05-01,30,85977,75963,52687,42111,39330,33041,31916,49375
2023-05-01,31,119457,101393,68376,64238,58182,42091,44218,67969
2023-05-01,32,45679,40149,30235,23749,26338,22725,21993,25608
2023-05-01,33,47145,39741,29473,24190,25797,22430,21567,25862
2023-05-01,34,83651,74526,53151,44637,38058,35062,33724,47673
2023-05-01,35,45236,41898,27443,23228,26044,23573,23882,26386
2023-05-01,36,45664,41340,29288,22289,26291,23454,22082,25908
2023-05-01,37,45100,41862,28258,23583,25988,22540,22767,27096
2023-05-01,38,45642,42929,29063,24284,25895,22572,21618,28440
2023-05-01,39,80047,74293,51093,42906,40534,32523,30954,47920
2023-05-01,40,78825,74541,52871,41062,41205,34646,30742,45594
2023-05-01,41,88863,73542,46720,41902,41183,33242,32337,47283
2023-05-01,42,48030,42951,29339,25304,25675,23290,22484,24946
2023-05-01,43,46066,38929,27567,25216,25242,22590,22631,24665
2023-05-01,44,46846,38882,30112,23810,26450,22947,22110,25278
2023-05-01,45,50376,40656,27798,25263,25551,21666,23289,26336
2023-05-01,46,46982,42439,28897,23964,27058,24423,21985,25140
2023-05-01,47,84709,77286,49639,40904,41456,30666,32789,45600
2023-05-01,48,85368,75152,46497,42056,41523,33987,30923,47733
2023-05-01,49,46259,42965,27356,22772,25864,22711,21737,26852
2023-05-01,50,44340,39938,28463,24337,26736,23316,22604,24513
2023-05-01,51,45810,42165,28350,22219,26691,22513,23023,27223
2023-05-01,52,47376,42827,28861,23678,24746,22701,22007,25051
2023-05-01,53,44719,41829,28025,24036,25170,24532,22495,24761
2023-05-01,54,46060,43765,28623,23688,24913,22753,22538,27132
2023-05-01,55,44457,41659,28571,24153,26260,22547,22076,26155
2023-05-01,56,45559,41648,29241,24312,26291,22949,21435,26043
2023-05-01,57,47596,41717,29419,23609,26590,23696,22355,25961
2023-05-01,58,47693,42805,30360,24229,26464,23714,22489,27409
2023-06-01,1,41197,42973,28710,21779,26427,23131,22334,25503
2023-06-01,2,74364,81425,48600,33993,37916,34744,31308,46489
2023-06-01,3,73265,71829,50721,36395,39157,33869,31337,48567
2023-06-01,4,102150,105004,70801,49380,60125,40544,41220,67967
2023-06-01,5,97834,107993,67295,50783,58447,41282,42095,70382
2023-06-01,6,76931,76850,51148,37171,39258,34347,34387,46134
2023-06-01,7,110571,108368,71473,50245,57124,44361,41436,63999
2023-06-01,8,39422,44560,30249,22747,27676,23021,22074,25953
2023-06-01,9,103844,109974,70554,50075,60121,42392,39980,66583
2023-06-01,10,73459,73517,51875,36635,42202,31591,32443,46764
2023-06-01,11,40302,41929,27253,22888,26515,22544,21444,26907
2023-06-01,12,109087,109627,69535,52450,58126,43078,40723,62041
2023-06-01,13,76007,74872,50634,38150,39677,34689,32150,49280
2023-06-01,14,79160,69279,50708,36345,39757,32955,34846,49854
2023-06-01,15,71110,76894,53967,35986,41001,33594,33231,47938
2023-06-01,16,104313,103036,71174,51609,59663,44562,40327,64502
2023-06-01,17,107360,105448,66588,52168,59938,43340,39269,64406
2023-06-01,18,74841,73936,53349,38496,42337,33838,33590,48897
2023-06-01,19,99495,105665,71017,48768,60201,41763,42923,69697
2023-06-01,20,71212,76112,55103,36811,40779,31794,34073,47147
2023-06-01,21,76172,72660,52604,36498,41016,32093,32100,47065
2023-06-01,22,104840,107120,74135,50517,58212,45386,39221,65988
2023-06-01,23,101304,102556,69263,48263,57560,39930,39554,68593
2023-06-01,24,74212,77994,50955,38279,40426,32845,33130,45909
2023-06-01,25,104187,107662,66839,50943,57215,40753,39958,67393
2023-06-01,26,77897,72265,51247,33444,41502,36062,31322,45647
2023-06-01,27,73811,75311,51717,35515,40181,34236,33624,45974
2023-06-01,28,78687,76818,55538,37221,40861,33707,33455,47816
2023-06-01,29,77522,79839,49445,35227,39512,34289,33597,43175
2023-06-01,30,74432,78141,51819,37521,38471,34007,33084,48801
2023-06-01,31,105389,108811,70388,50434,58229,42578,43344,63457
2023-06-01,32,39457,42958,29181,23155,25748,23455,23161,25689
2023-06-01,33,41115,40632,29530,22502,25303,22731,22523,26039
2023-06-01,34,74678,77332,54329,38020,43990,33905,32636,44628
2023-06-01,35,41795,42177,27252,21564,25400,22947,22628,26476
2023-06-01,36,41498,45749,29403,23602,25637,23403,22238,25474
2023-06-01,37,39384,41796,28712,22393,25989,23217,22407,27107
2023-06-01,38,41521,42797,27548,23176,25471,23567,21535,27023
2023-06-01,39,76752,75592,51816,35564,42119,32685,29934,44904
2023-06-01,40,74461,76760,51731,36220,42782,36324,34040,45270
2023-06-01,41,71474,74039,49925,37495,40613,33734,31730,47855
2023-06-01,42,41777,42619,28662,22881,25313,24016,23193,24471
2023-06-01,43,42892,43233,29869,24060,25676,23255,22656,26695
2023-06-01,44,41050,41252,27435,22483,25568,22231,22878,26441
2023-06-01,45,43647,41965,28135,22141,24834,23290,23187,23734
2023-06-01,46,41572,43439,30081,22311,25452,23006,23022,26278
2023-06-01,47,74783,74407,50914,37547,41288,33703,32256,47327
2023-06-01,48,71035,77975,54048,35588,37573,33442,31401,49881
2023-06-01,49,39585,42967,28401,22082,26557,23957,22650,25997
2023-06-01,50,39717,39669,30057,22131,25661,22484,21600,25971
2023-06-01,51,41138,42626,29909,22037,26033,22998,23044,26149
2023-06-01,52,37896,44402,29500,21832,26290,22647,22251,25857
2023-06-01,53,41370,43034,29777,22387,26450,21967,21190,27720
2023-06-01,54,40858,42409,28406,22164,26080,22841,22256,24833
2023-06-01,55,42090,41983,28254,22059,26435,22255,22915,26646
2023-06-01,56,40155,42503,28178,21551,27075,22733,22355,25699
2023-06-01,57,39468,43633,27219,22164,25153,23045,22098,26450
2023-06-01,58,41221,42535,29453,22616,26000,22367,21730,25793
2023-07-01,1,43292,41919,30194,22852,25874,23796,21871,24869
2023-07-01,2,74136,71283,51422,36519,41998,34960,33566,49415
2023-07-01,3,68317,76332,52534,38360,42962,33512,31128,45535
2023-07-01,4,99220,103788,74365,50913,54848,44218,41971,66761
2023-07-01,5,101833,107580,72119,51950,59235,44138,40903,65225
2023-07-01,6,71151,75927,53202,35611,39000,33553,32877,47296
2023-07-01,7,103033,111993,73866,55060,53820,42642,39788,67068
2023-07-01,8,40888,41445,29872,21722,26590,23471,22236,28213
2023-07-01,9,106328,107054,68976,54024,53559,41701,39732,66999
2023-07-01,10,72798,71473,49368,39903,39938,33966,33484,47361
2023-07-01,11,42720,41576,29143,22491,26616,23288,23325,26294
2023-07-01,12,104346,106238,70419,50946,57725,39451,37996,67050
2023-07-01,13,77933,71995,52122,35086,40593,34621,32003,48934
2023-07-01,14,76687,79924,51464,38475,42576,32281,32645,44636
2023-07-01,15,74762,75404,51896,39764,42581,31259,29986,48084
2023-07-01,16,105926,100511,71760,52237,55450,41435,41755,66203
2023-07-01,17,103122,102916,72671,54419,59115,44606,41357,64112
2023-07-01,18,73411,78056,52379,37119,39475,33382,32961,48740
2023-07-01,19,107137,101351,72824,52950,55459,42004,42161,61196
2023-07-01,20,67824,72370,52548,36768,40722,32643,33403,46915
2023-07-01,21,71347,75246,53310,36316,43261,32473,31350,45951
2023-07-01,22,102314,113052,74287,53136,54630,42379,41244,64052
